latency
80.64
89.72
77.51
72.92
87.71
68.1
86.58
96.21
99.02
62.62
87.93
84.01
80.53
79.42
79.75
89.94
77.74
68.44
78.3
80.86
83.11
84.9
78.85
89.28
97.79
88.6
90.51
76.95
84.01
83.89
88.26
80.88
84.9
78.41
89.04
93.18
89.49
72.25
76.84
72.36
87.82
90.84
85.13
78.18
87.02
83.56
84.12
76.17
72.92
83.33
81.88
83.11
94.42
81.76
89.16
66.76
85.69
97.22
85.24
79.08
72.14
76.06
87.15
89.5
69.33
74.15
81.21
103.27
96.78
73.02
104.16
90.06
95.98
89.72
84.57
90.95
85.13
88.94
83.45
96.1
95.54
90.73
69.68
85.24
81.2
74.83
88.93
92.18
86.14
75.38
73.71
93.3
86.7
96.56
79.41
76.5
80.19
93.08
86.7
87.59
80.42
94.99
72.02
84.57
87.36
87.47
89.72
82.21
75.94
73.6
80.09
73.15
80.76
85.46
78.52
93.52
77.06
83.67
92.07
76.84
72.02
80.65
74.71
82.32
75.5
86.25
75.49
78.51
78.86
89.5
78.07
80.86
85.68
66.98
87.48
87.25
96.66
98.23
70.01
82.56
78.97
97.33
84.34
90.73
68.66
98.34
89.27
88.37
85.34
60.48
83.9
76.94
86.7
86.8
94.31
99.46
82.88
79.87
95.44
91.07
65.41
73.82
81.09
83.89
78.62
88.6
95.2
85.8
87.81
91.39
75.27
84.34
83.23
74.94
93.53
96.32
88.82
84.91
100.47
93.3
88.26
75.61
93.19
89.39
81.2
79.2
75.16
98.34
69.79
77.4
83.78
93.97
71.91
84.45
88.6
93.42
77.18
82.88
87.92
82.77
75.94
83.89
73.26
89.39
76.84
84.67
100.35
80.09
85.91
96.1
87.92
80.08
89.49
101.15
104.61
62.06
84.79
81.21
86.36
76.61
80.98
86.91
75.82
77.96
87.48
89.27
73.37
97.0
74.72
81.44
90.05
88.15
88.6
73.36
102.48
78.85
78.41
94.31
80.31
86.8
88.37
90.06
87.26
93.19
82.66
74.04
89.16
97.33
89.6
92.29
90.61
68.33
68.99
81.32
86.59
85.47
90.5
71.79
102.04
87.59
76.51
81.87
70.11
70.9
81.65
100.92
101.03
77.74
97.11
91.06
76.27
78.18
91.4
84.01
87.36
74.37
73.14
65.08
77.51
74.6
90.95
85.12
84.12
97.33
97.45
86.36
88.15
73.25
100.35
66.53
87.48
79.64
99.01
83.1
83.45
84.34
83.0
74.26
76.72
92.07
83.33
78.29
89.04
66.42
88.04
92.97
87.48
100.58
91.06
75.15
71.79
85.58
73.03
92.63
83.44
80.08
86.02
74.04
89.82
86.69
74.83
91.52
71.69
84.12
98.68
91.07
76.06
82.21
79.52
100.92
89.61
82.77
81.1
96.88
71.8
72.48
78.18
87.7
80.42
83.44
85.57
69.34
92.62
79.3
76.06
64.52
84.79
95.32
86.8
75.6
73.14
80.42
92.07
82.11
86.7
86.92
97.67
97.45
88.6
88.72
85.46
80.54
78.52
89.61
80.87
77.52
84.57
97.33
93.3
93.42
77.06
88.37
79.76
82.44
92.85
84.0
85.68
73.71
68.22
87.7
74.48
92.29
88.6
88.04
87.48
79.97
70.9
69.9
85.58
84.91
65.97
87.48
90.06
83.1
84.24
77.06
90.27
83.33
72.92
89.04
71.69
99.68
80.2
86.14
66.98
67.21
76.73
75.05
94.08
97.56
88.37
78.51
83.55
63.96
76.05
93.74
87.82
93.64
82.0
80.2
101.15
89.72
85.47
72.69
91.51
98.34
92.96
91.4
89.39
86.36
94.08
94.2
76.39
74.48
88.83
90.73
92.29
75.04
80.98
75.05
95.77
75.6
95.88
89.26
86.25
94.31
84.56
87.14
88.27
72.25
72.81
83.0
84.9
98.23
66.2
91.06
72.46
94.64
88.6
70.57
86.81
76.51
87.36
90.5
87.48
76.16
92.86
95.09
77.62
99.34
85.91
85.13
85.58
103.83
91.84
103.16
95.88
79.52
90.73
86.58
83.22
77.18
84.79
91.4
80.08
86.59
87.47
68.22
75.94
75.16
75.95
94.64
80.98
92.19
92.75
88.59
79.3
69.9
76.28
88.49
88.15
85.12
64.06
61.05
68.54
87.37
72.36
76.51
69.44
91.5
79.75
66.76
85.91
96.44
91.96
76.72
82.32
101.36
93.76
78.52
76.28
79.3
73.02
74.26
96.66
65.08
72.14
77.4
77.17
96.89
62.95
76.83
87.48
78.4
74.72
72.25
85.68
96.44
103.6
88.59
77.62
86.25
69.78
104.84
80.76
100.58
82.76
88.48
73.81
80.86
79.3
84.24
83.44
91.73
85.12
84.24
67.65
100.92
80.31
105.74
72.46
79.53
101.59
87.36
92.3
89.84
63.29
78.29
90.73
67.98
93.08
76.39
86.36
84.79
69.9
76.84
87.81
79.87
94.2
99.02
101.71
84.23
82.66
70.57
79.08
77.62
75.26
70.45
65.76
85.02
77.74
72.36
75.72
77.51
102.7
93.64
86.36
77.06
99.13
84.57
89.5
73.04
75.6
81.88
84.57
82.33
85.79
101.48
67.54
91.18
88.15
82.44
76.83
71.35
88.6
77.29
94.08
80.42
80.32
84.11
97.55
92.97
102.7
98.46
90.84
81.66
87.14
90.84
84.45
90.62
86.8
86.03
92.97
69.68
77.28
91.51
74.27
70.01
80.08
83.67
79.75
91.29
91.63
67.76
92.4
93.42
75.27
70.46
75.27
77.73
83.45
76.96
87.59
90.73
92.18
87.14
79.42
88.6
76.84
89.84
91.74
90.06
86.24
85.91
90.83
80.64
99.24
78.19
75.39
77.85
91.07
75.83
76.5
77.4
77.85
